pollutant_name,test_date,reason,sample_concentration,emittion_threshold,deviation_percentage,emittion_rate,link,x,y,name,errors
חלקיקים,17/06/2021,תקופתי מתוכנן,אין נתונים,20.0000,אין נתונים,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=155909,32.99115279775532,35.100033626451776,ברמד_-_אגודה_שיתופית_חקלאית_בעמ_-_עברון__,
TOC,28/06/2020,תקופתי מתוכנן,0.5382,אין נתונים,לא רלוונטי,0.0007,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=155909,32.99115279775532,35.100033626451776,ברמד_-_אגודה_שיתופית_חקלאית_בעמ_-_עברון__,
חלקיקים,14/06/2020,תקופתי מתוכנן,אין נתונים,20.0000,אין נתונים,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=155909,32.99115279775532,35.100033626451776,ברמד_-_אגודה_שיתופית_חקלאית_בעמ_-_עברון__,
חלקיקים,14/06/2018,תקופתי מתוכנן,19.5333,20.0000,אין חריגה,0.0077,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=155909,32.99115279775532,35.100033626451776,ברמד_-_אגודה_שיתופית_חקלאית_בעמ_-_עברון__,
פחמן חד-חמצני,14/06/2018,תקופתי מתוכנן,18.5466,100.0000,אין חריגה,0.0073,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=155909,32.99115279775532,35.100033626451776,ברמד_-_אגודה_שיתופית_חקלאית_בעמ_-_עברון__,
TOC,14/06/2018,תקופתי מתוכנן,2.3602,20.0000,אין חריגה,0.0009,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=155909,32.99115279775532,35.100033626451776,ברמד_-_אגודה_שיתופית_חקלאית_בעמ_-_עברון__,
חלקיקים,14/06/2018,תקופתי מתוכנן,4.1796,20.0000,אין חריגה,0.0346,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=155909,32.99115279775532,35.100033626451776,ברמד_-_אגודה_שיתופית_חקלאית_בעמ_-_עברון__,
פחמן חד-חמצני,14/06/2018,תקופתי מתוכנן,1.0509,אין נתונים,לא רלוונטי,0.0087,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=155909,32.99115279775532,35.100033626451776,ברמד_-_אגודה_שיתופית_חקלאית_בעמ_-_עברון__,
TOC,14/06/2018,תקופתי מתוכנן,10.4312,100.0000,אין חריגה,0.0864,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=155909,32.99115279775532,35.100033626451776,ברמד_-_אגודה_שיתופית_חקלאית_בעמ_-_עברון__,
חלקיקים,28/06/2020,תקופתי מתוכנן,אין נתונים,20.0000,אין נתונים,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=155909,32.99115279775532,35.100033626451776,ברמד_-_אגודה_שיתופית_חקלאית_בעמ_-_עברון__,
חלקיקים,07/06/2018,תקופתי מתוכנן,0.9506,20.0000,אין חריגה,0.0046,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=155909,32.99115279775532,35.100033626451776,ברמד_-_אגודה_שיתופית_חקלאית_בעמ_-_עברון__,
תחמוצות חנקן,27/07/2016,תקופתי מתוכנן,11.4800,אין נתונים,לא רלוונטי,0.0060,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=155909,32.99115279775532,35.100033626451776,ברמד_-_אגודה_שיתופית_חקלאית_בעמ_-_עברון__,
פחמן חד-חמצני,27/07/2016,תקופתי מתוכנן,7.5000,אין נתונים,לא רלוונטי,0.0040,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=155909,32.99115279775532,35.100033626451776,ברמד_-_אגודה_שיתופית_חקלאית_בעמ_-_עברון__,
TOC,27/07/2016,תקופתי מתוכנן,7.0400,אין נתונים,לא רלוונטי,0.0040,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=155909,32.99115279775532,35.100033626451776,ברמד_-_אגודה_שיתופית_חקלאית_בעמ_-_עברון__,
תחמוצות חנקן,27/07/2016,תקופתי מתוכנן,אין נתונים,אין נתונים,אין נתונים,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=155909,32.99115279775532,35.100033626451776,ברמד_-_אגודה_שיתופית_חקלאית_בעמ_-_עברון__,
פחמן חד-חמצני,27/07/2016,תקופתי מתוכנן,אין נתונים,אין נתונים,אין נתונים,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=155909,32.99115279775532,35.100033626451776,ברמד_-_אגודה_שיתופית_חקלאית_בעמ_-_עברון__,
חלקיקים,29/11/2020,תקופתי מתוכנן,אין נתונים,20.0000,אין חריגה,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=155909,32.99115279775532,35.100033626451776,ברמד_-_אגודה_שיתופית_חקלאית_בעמ_-_עברון__,
פחמן חד-חמצני,29/11/2020,תקופתי מתוכנן,אין נתונים,100.0000,אין נתונים,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=155909,32.99115279775532,35.100033626451776,ברמד_-_אגודה_שיתופית_חקלאית_בעמ_-_עברון__,
TOC,29/11/2020,תקופתי מתוכנן,3.2211,20.0000,אין חריגה,0.0020,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=155909,32.99115279775532,35.100033626451776,ברמד_-_אגודה_שיתופית_חקלאית_בעמ_-_עברון__,
תחמוצות חנקן,14/06/2020,תקופתי מתוכנן,20.4342,200.0000,אין חריגה,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=155909,32.99115279775532,35.100033626451776,ברמד_-_אגודה_שיתופית_חקלאית_בעמ_-_עברון__,
פחמן חד-חמצני,14/06/2020,תקופתי מתוכנן,11.2538,50.0000,אין חריגה,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=155909,32.99115279775532,35.100033626451776,ברמד_-_אגודה_שיתופית_חקלאית_בעמ_-_עברון__,
TOC,14/06/2020,תקופתי מתוכנן,7.8219,75.0000,אין חריגה,0.0045,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=155909,32.99115279775532,35.100033626451776,ברמד_-_אגודה_שיתופית_חקלאית_בעמ_-_עברון__,
TOC,29/03/2022,תקופתי מתוכנן,13.3092,50.0000,אין חריגה,0.0149,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=170092,32.8196121675796,35.04396850234883,גדות_מסופים_וכימיקלים_-_אתר_חרושת_מזרח__,
VOC,24/12/2019,תקופתי מתוכנן,אין נתונים,אין נתונים,אין נתונים,0.0098,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=170092,32.8196121675796,35.04396850234883,גדות_מסופים_וכימיקלים_-_אתר_חרושת_מזרח__,
TOC,29/03/2022,תקופתי מתוכנן,7.4682,50.0000,אין חריגה,0.0211,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=170092,32.8196121675796,35.04396850234883,גדות_מסופים_וכימיקלים_-_אתר_חרושת_מזרח__,
VOC,29/12/2019,תקופתי מתוכנן,אין נתונים,אין נתונים,אין נתונים,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=170092,32.8196121675796,35.04396850234883,גדות_מסופים_וכימיקלים_-_אתר_חרושת_מזרח__,
TOC,29/03/2022,תקופתי מתוכנן,4.5996,אין נתונים,לא רלוונטי,0.0034,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=74711,32.81742772602133,35.04925826419112,גדות_מסופים_לכימיקלים_בעמ_-_אתר_מסוף_צפוני__,
VOC,13/06/2018,תקופתי מתוכנן,אין נתונים,אין נתונים,אין נתונים,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=74711,32.81742772602133,35.04925826419112,גדות_מסופים_לכימיקלים_בעמ_-_אתר_מסוף_צפוני__,
תחמוצות חנקן ,05/09/2011,תקופתי מתוכנן,אין נתונים,5,אין חריגה,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=144043,32.92278736798712,35.31982689276033,כרמוכרום_בעמ__,
פלואור ותרכובותיו הגזיות,05/09/2011,תקופתי מתוכנן,אין נתונים,1,אין חריגה,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=144043,32.92278736798712,35.31982689276033,כרמוכרום_בעמ__,
אמוניה,05/09/2011,תקופתי מתוכנן,אין נתונים,1,אין חריגה,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=144043,32.92278736798712,35.31982689276033,כרמוכרום_בעמ__,
תחמוצות חנקן,21/12/2020,תקופתי מתוכנן,0.4525,20.0000,אין חריגה,0.0075,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=144043,32.92278736798712,35.31982689276033,כרמוכרום_בעמ__,
חלקיקים,21/12/2020,תקופתי מתוכנן,0.7718,5.0000,אין חריגה,0.0128,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=144043,32.92278736798712,35.31982689276033,כרמוכרום_בעמ__,
ניקל ותרכובותיו,21/12/2020,תקופתי מתוכנן,0.0010,0.0100,אין חריגה,0.0000,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=144043,32.92278736798712,35.31982689276033,כרמוכרום_בעמ__,
חלקיקים,25/12/2019,תקופתי מתוכנן,1.6799,5.0000,אין חריגה,0.0004,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=144043,32.92278736798712,35.31982689276033,כרמוכרום_בעמ__,
תחמוצות חנקן,25/12/2019,תקופתי מתוכנן,11.6911,200.0000,אין חריגה,0.0031,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=144043,32.92278736798712,35.31982689276033,כרמוכרום_בעמ__,
פחמן חד-חמצני,25/12/2019,תקופתי מתוכנן,4.1667,50.0000,אין חריגה,0.0011,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=144043,32.92278736798712,35.31982689276033,כרמוכרום_בעמ__,
כרום שש ערכי,21/12/2020,תקופתי מתוכנן,אין נתונים,אין נתונים,אין נתונים,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=144043,32.92278736798712,35.31982689276033,כרמוכרום_בעמ__,
פלואור ותרכובותיו הגזיות,21/12/2020,תקופתי מתוכנן,אין נתונים,1.0000,אין נתונים,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=144043,32.92278736798712,35.31982689276033,כרמוכרום_בעמ__,
אמוניה,21/12/2020,תקופתי מתוכנן,0.1135,1.0000,אין חריגה,0.0032,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=144043,32.92278736798712,35.31982689276033,כרמוכרום_בעמ__,
תחמוצות חנקן,21/12/2020,תקופתי מתוכנן,0.6188,20.0000,אין חריגה,0.0174,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=144043,32.92278736798712,35.31982689276033,כרמוכרום_בעמ__,
חלקיקים,21/12/2020,תקופתי מתוכנן,1.1617,5.0000,אין חריגה,0.0276,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=144043,32.92278736798712,35.31982689276033,כרמוכרום_בעמ__,
TOC,21/12/2020,תקופתי מתוכנן,0.8139,20.0000,אין חריגה,0.0194,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=144043,32.92278736798712,35.31982689276033,כרמוכרום_בעמ__,
תחמוצות חנקן,13/01/2022,תקופתי מתוכנן,אין נתונים,20.0000,אין נתונים,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=144043,32.92278736798712,35.31982689276033,כרמוכרום_בעמ__,
פלואור ותרכובותיו הגזיות,21/12/2020,תקופתי מתוכנן,אין נתונים,אין נתונים,אין נתונים,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=144043,32.92278736798712,35.31982689276033,כרמוכרום_בעמ__,
אמוניה,21/12/2020,תקופתי מתוכנן,0.2080,1.0000,אין חריגה,0.0039,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=144043,32.92278736798712,35.31982689276033,כרמוכרום_בעמ__,
אבץ,21/12/2020,תקופתי מתוכנן,0.0409,אין נתונים,לא רלוונטי,0.0009,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=144043,32.92278736798712,35.31982689276033,כרמוכרום_בעמ__,
מימן ציאנידי,21/12/2020,תקופתי מתוכנן,0.0668,אין נתונים,לא רלוונטי,0.0014,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=144043,32.92278736798712,35.31982689276033,כרמוכרום_בעמ__,
ציאנידים קלי תמס,24/08/2011,תקופתי מתוכנן,0.31,3,אין חריגה,0.0060,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=144043,32.92278736798712,35.31982689276033,כרמוכרום_בעמ__,
"כלור, תרכובות אנאורגניות גזיות",21/12/2020,תקופתי מתוכנן,אין נתונים,5.0000,אין נתונים,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=144043,32.92278736798712,35.31982689276033,כרמוכרום_בעמ__,
מימן ציאנידי,24/11/2021,תקופתי מתוכנן,0.8345,אין נתונים,לא רלוונטי,0.0039,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=144043,32.92278736798712,35.31982689276033,כרמוכרום_בעמ__,
ציאנידים קלי תמס,03/12/2015,תקופתי מתוכנן,0.11,3,אין חריגה,0.0005,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=144043,32.92278736798712,35.31982689276033,כרמוכרום_בעמ__,
חלקיקים,30/12/2019,תקופתי מתוכנן,0.4853,5.0000,אין חריגה,0.0037,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=144043,32.92278736798712,35.31982689276033,כרמוכרום_בעמ__,
ניקל ותרכובותיו,30/12/2019,תקופתי מתוכנן,0.0003,0.0100,אין חריגה,0.0000,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=144043,32.92278736798712,35.31982689276033,כרמוכרום_בעמ__,
מימן ציאנידי,30/12/2019,תקופתי מתוכנן,0.0898,אין נתונים,לא רלוונטי,0.0007,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=144043,32.92278736798712,35.31982689276033,כרמוכרום_בעמ__,
ציאנידים קלי תמס,03/12/2015,תקופתי מתוכנן,0.03,3,אין חריגה,0.0002,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=144043,32.92278736798712,35.31982689276033,כרמוכרום_בעמ__,
תרכובות כרום במקטע ננשם,26/01/2010,תקופתי מתוכנן,אין נתונים,אין נתונים,לא רלוונטי,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=144043,32.92278736798712,35.31982689276033,כרמוכרום_בעמ__,
כרום ותרכובותיו,02/12/2015,תקופתי מתוכנן,0.39,אין נתונים,לא רלוונטי,0.0013,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=144043,32.92278736798712,35.31982689276033,כרמוכרום_בעמ__,
תרכובות כרום במקטע ננשם,27/01/2010,תקופתי מתוכנן,0.0060,0.01,אין חריגה,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=144043,32.92278736798712,35.31982689276033,כרמוכרום_בעמ__,
תרכובות כרום במקטע ננשם,17/08/2011,תקופתי מתוכנן,אין נתונים,0.01,אין חריגה,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=144043,32.92278736798712,35.31982689276033,כרמוכרום_בעמ__,
חלקיקים,01/01/2020,תקופתי מתוכנן,אין נתונים,5.0000,אין נתונים,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=144043,32.92278736798712,35.31982689276033,כרמוכרום_בעמ__,
פלואור ותרכובותיו הגזיות,01/01/2020,תקופתי מתוכנן,אין נתונים,אין נתונים,אין נתונים,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=144043,32.92278736798712,35.31982689276033,כרמוכרום_בעמ__,
ניקל ותרכובותיו,01/01/2020,תקופתי מתוכנן,אין נתונים,0.0100,אין נתונים,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=144043,32.92278736798712,35.31982689276033,כרמוכרום_בעמ__,
